start_date,end_date,pollster,sponsor,sample_size,population,party,subject,tracking,text,approve,disapprove,url
2020-07-19,2020-07-21,YouGov,Economist,575,a,I,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,34,52,https://docs.cdn.yougov.com/8uw05wqpg2/econTabReport.pdf
2020-07-20,2020-07-26,SurveyMonkey,NBC News,46450,a,all,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,43,56,https://www.surveymonkey.com/curiosity/nbc-poll-covid-july26/
2020-07-20,2020-07-26,SurveyMonkey,NBC News,17899,a,R,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,84,15,https://www.surveymonkey.com/curiosity/nbc-poll-covid-july26/
2020-07-20,2020-07-26,SurveyMonkey,NBC News,20826,a,D,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,7,92,https://www.surveymonkey.com/curiosity/nbc-poll-covid-july26/
2020-07-20,2020-07-26,SurveyMonkey,NBC News,6604,a,I,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,31,67,https://www.surveymonkey.com/curiosity/nbc-poll-covid-july26/
2020-07-21,2020-07-21,Data for Progress,"",781,a,all,Trump,FALSE,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",38.71,55.62,https://docs.google.com/spreadsheets/d/1a_8Vk2KGs5CZ51Rcyu8WChFIErQ1US9DNk9fcuuGvME/edit
2020-07-21,2020-07-21,Data for Progress,"",327,a,R,Trump,FALSE,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",79.11,17.95,https://docs.google.com/spreadsheets/d/1a_8Vk2KGs5CZ51Rcyu8WChFIErQ1US9DNk9fcuuGvME/edit
2020-07-21,2020-07-21,Data for Progress,"",340,a,D,Trump,FALSE,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",11.05,84.75,https://docs.google.com/spreadsheets/d/1a_8Vk2KGs5CZ51Rcyu8WChFIErQ1US9DNk9fcuuGvME/edit
2020-07-21,2020-07-23,Harris Poll,Harvard,1932,rv,all,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,41,59,https://harvardharrispoll.com/wp-content/uploads/2020/07/HHP_July2020_RegisteredVoters_Crosstabs.pdf
2020-07-21,2020-07-23,Harris Poll,Harvard,632,rv,R,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,77,23,https://harvardharrispoll.com/wp-content/uploads/2020/07/HHP_July2020_RegisteredVoters_Crosstabs.pdf
2020-07-21,2020-07-23,Harris Poll,Harvard,732,rv,D,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,16,84,https://harvardharrispoll.com/wp-content/uploads/2020/07/HHP_July2020_RegisteredVoters_Crosstabs.pdf
2020-07-21,2020-07-23,Harris Poll,Harvard,511,rv,I,Trump,FALSE,Do you approve or disapprove of the job President Trump is doing on ...? Reacting to coronavirus,33,67,https://harvardharrispoll.com/wp-content/uploads/2020/07/HHP_July2020_RegisteredVoters_Crosstabs.pdf
2020-07-21,2020-07-24,YouGov,CBS News,2008,a,all,Trump,FALSE,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,43,57,https://drive.google.com/file/d/1p7C6oD2-2d0TNMlFQADlMQV9bBkNXQ35/view
2020-07-21,2020-07-24,YouGov,CBS News,499,a,R,Trump,FALSE,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,82,18,https://drive.google.com/file/d/1p7C6oD2-2d0TNMlFQADlMQV9bBkNXQ35/view
2020-07-21,2020-07-24,YouGov,CBS News,642,a,D,Trump,FALSE,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,12,88,https://drive.google.com/file/d/1p7C6oD2-2d0TNMlFQADlMQV9bBkNXQ35/view
2020-07-21,2020-07-24,YouGov,CBS News,609,a,I,Trump,FALSE,How would you rate the job Donald Trump is doing handling the coronavirus outbreak?,44,55,https://drive.google.com/file/d/1p7C6oD2-2d0TNMlFQADlMQV9bBkNXQ35/view
2020-07-23,2020-07-26,Morning Consult,"",2200,a,all,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,35,60,https://assets.morningconsult.com/wp-uploads/2020/07/29174441/200781_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-07-23,2020-07-26,Morning Consult,"",633,a,R,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,77,21,https://assets.morningconsult.com/wp-uploads/2020/07/29174441/200781_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-07-23,2020-07-26,Morning Consult,"",835,a,D,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,7,89,https://assets.morningconsult.com/wp-uploads/2020/07/29174441/200781_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-07-23,2020-07-26,Morning Consult,"",732,a,I,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,30,60,https://assets.morningconsult.com/wp-uploads/2020/07/29174441/200781_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-07-23,2020-07-29,Nationscape,"",8000,a,all,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,38,57,https://www.voterstudygroup.org/covid-19-updates
2020-07-23,2020-07-29,Nationscape,"",2300,a,R,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,73,23,https://www.voterstudygroup.org/covid-19-updates
2020-07-23,2020-07-29,Nationscape,"",2800,a,D,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,11,86,https://www.voterstudygroup.org/covid-19-updates
2020-07-23,2020-07-29,Nationscape,"",2300,a,I,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,25,61,https://www.voterstudygroup.org/covid-19-updates
2020-07-24,2020-07-26,Change Research,CNBC,1039,lv,all,Trump,FALSE,Do you approve or disapprove of the job Donald Trump is doing handling each of the following issues: The coronavirus,40,60,https://www.changeresearch.com/post/states-of-play-battleground-wave-10
2020-07-24,2020-07-26,HarrisX,Hill.TV,2842,rv,all,Trump,FALSE,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,42,58,https://thehill.com/hilltv/what-americas-thinking/509626-poll-trump-approval-dips-amid-rising-covid-19-cases-and-deaths
2020-07-24,2020-07-26,HarrisX,Hill.TV,909,rv,R,Trump,FALSE,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,76,24,https://thehill.com/hilltv/what-americas-thinking/509626-poll-trump-approval-dips-amid-rising-covid-19-cases-and-deaths
2020-07-24,2020-07-26,HarrisX,Hill.TV,1051,rv,D,Trump,FALSE,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,16,84,https://thehill.com/hilltv/what-americas-thinking/509626-poll-trump-approval-dips-amid-rising-covid-19-cases-and-deaths
2020-07-24,2020-07-26,HarrisX,Hill.TV,824,rv,I,Trump,FALSE,Handling the coronavirus outbreak - Do you approve or disapprove of the job President Trump is doing on ...?,39,61,https://thehill.com/hilltv/what-americas-thinking/509626-poll-trump-approval-dips-amid-rising-covid-19-cases-and-deaths
2020-07-24,2020-07-26,Morning Consult,Politico,1997,rv,all,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,34,61,https://www.politico.com/f/?id=00000173-987a-d36e-abff-fdfa6c1b0000
2020-07-24,2020-07-26,Morning Consult,Politico,696,rv,R,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,73,25,https://www.politico.com/f/?id=00000173-987a-d36e-abff-fdfa6c1b0000
2020-07-24,2020-07-26,Morning Consult,Politico,747,rv,D,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,6,91,https://www.politico.com/f/?id=00000173-987a-d36e-abff-fdfa6c1b0000
2020-07-24,2020-07-26,Morning Consult,Politico,554,rv,I,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,26,66,https://www.politico.com/f/?id=00000173-987a-d36e-abff-fdfa6c1b0000
2020-07-24,2020-07-27,YouGov,Huffington Post,1000,a,all,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,42,52,https://docs.cdn.yougov.com/qug77u6dcr/tabs_HP_Coronavirus_20200724.pdf
2020-07-24,2020-07-27,YouGov,Huffington Post,249,a,R,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,83,16,https://docs.cdn.yougov.com/qug77u6dcr/tabs_HP_Coronavirus_20200724.pdf
2020-07-24,2020-07-27,YouGov,Huffington Post,338,a,D,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,13,85,https://docs.cdn.yougov.com/qug77u6dcr/tabs_HP_Coronavirus_20200724.pdf
2020-07-24,2020-07-27,YouGov,Huffington Post,401,a,I,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,38,48,https://docs.cdn.yougov.com/qug77u6dcr/tabs_HP_Coronavirus_20200724.pdf
2020-07-24,2020-07-28,Øptimus,"",1039,a,all,Trump,TRUE,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",40.1,59.8,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/July-29-2020
2020-07-24,2020-07-28,Øptimus,"",296.115,a,R,Trump,TRUE,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",77.9,22.1,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/July-29-2020
2020-07-24,2020-07-28,Øptimus,"",363.65,a,D,Trump,TRUE,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",15.4,84.6,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/July-29-2020
2020-07-24,2020-07-28,Øptimus,"",377.157,a,I,Trump,TRUE,"In general, do you approve or disapprove of President Donald Trump’s handling of the coronavirus outbreak?",34,66,https://github.com/optimus-forecasting-and-polling/0ptimus-Coronavirus-Tracking/tree/master/July-29-2020
2020-07-25,2020-07-28,IBD/TIPP,"",1212,a,all,Trump,FALSE,How would you grade his performance:  HANDLING THE CORONAVIRUS SITUATION,35,51,https://www.investors.com/news/president-trump-trails-joe-biden-2020-election-law-order/
2020-07-26,2020-07-28,YouGov,Economist,1500,a,all,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,39,53,https://docs.cdn.yougov.com/0nx7ztz02j/econTabReport.pdf
2020-07-26,2020-07-28,YouGov,Economist,362,a,R,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,80,15,https://docs.cdn.yougov.com/0nx7ztz02j/econTabReport.pdf
2020-07-26,2020-07-28,YouGov,Economist,521,a,D,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,10,87,https://docs.cdn.yougov.com/0nx7ztz02j/econTabReport.pdf
2020-07-26,2020-07-28,YouGov,Economist,613,a,I,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,35,51,https://docs.cdn.yougov.com/0nx7ztz02j/econTabReport.pdf
2020-07-27,2020-07-28,Ipsos (online),Reuters,1115,a,all,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,37.8,56.3,https://fingfx.thomsonreuters.com/gfx/mkt/bdwvkezzovm/Topline%20Reuters-Ipsos%20Core%20Political%207.28.pdf
2020-07-27,2020-07-28,Ipsos (online),Reuters,381,a,R,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,79.2,19,https://fingfx.thomsonreuters.com/gfx/mkt/bdwvkezzovm/Topline%20Reuters-Ipsos%20Core%20Political%207.28.pdf
2020-07-27,2020-07-28,Ipsos (online),Reuters,454,a,D,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,9.8,88,https://fingfx.thomsonreuters.com/gfx/mkt/bdwvkezzovm/Topline%20Reuters-Ipsos%20Core%20Political%207.28.pdf
2020-07-27,2020-07-28,Ipsos (online),Reuters,79,a,I,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the following issues? Coronavirus/COVID-19,24.5,68,https://fingfx.thomsonreuters.com/gfx/mkt/bdwvkezzovm/Topline%20Reuters-Ipsos%20Core%20Political%207.28.pdf
2020-07-27,2020-08-02,Pew,"",11001,a,all,Trump,FALSE,How would you rate the job each of the following is doing responding to the coronavirus outbreak? Donald Trump,37,63,https://www.pewresearch.org/politics/wp-content/uploads/sites/4/2020/08/PP_2020.08.06_COVID-19-Restrictions_FINAL.pdf
2020-07-27,2020-08-02,Pew,"",4507,a,R,Trump,FALSE,How would you rate the job each of the following is doing responding to the coronavirus outbreak? Donald Trump,73,"",https://www.pewresearch.org/politics/wp-content/uploads/sites/4/2020/08/PP_2020.08.06_COVID-19-Restrictions_FINAL.pdf
2020-07-27,2020-08-02,Pew,"",6132,a,D,Trump,FALSE,How would you rate the job each of the following is doing responding to the coronavirus outbreak? Donald Trump,6,"",https://www.pewresearch.org/politics/wp-content/uploads/sites/4/2020/08/PP_2020.08.06_COVID-19-Restrictions_FINAL.pdf
2020-07-27,2020-08-02,SurveyMonkey,NBC News,47190,a,all,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,44,55,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug2/
2020-07-27,2020-08-02,SurveyMonkey,NBC News,18749,a,R,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,86,13,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug2/
2020-07-27,2020-08-02,SurveyMonkey,NBC News,20513,a,D,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,7,92,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug2/
2020-07-27,2020-08-02,SurveyMonkey,NBC News,6804,a,I,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government’s response to the coronavirus?,32,65,https://www.surveymonkey.com/curiosity/nbc-poll-covid-aug2/
2020-07-28,2020-07-28,Data for Progress,"",948,a,all,Trump,FALSE,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",40,54.08,https://docs.google.com/spreadsheets/d/1vHJwLq-J0-yclcutHLNjwhQu2YEqYW1R9J-mMBvwXo0/edit#gid=0
2020-07-28,2020-07-28,Data for Progress,"",390,a,R,Trump,FALSE,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",78.46,19.53,https://docs.google.com/spreadsheets/d/1vHJwLq-J0-yclcutHLNjwhQu2YEqYW1R9J-mMBvwXo0/edit#gid=0
2020-07-28,2020-07-28,Data for Progress,"",408,a,D,Trump,FALSE,"For each person or group, say whether you approve or disapprove of the way they are handling the coronavirus pandemic: President Donald Trump",8.61,87.79,https://docs.google.com/spreadsheets/d/1vHJwLq-J0-yclcutHLNjwhQu2YEqYW1R9J-mMBvwXo0/edit#gid=0
2020-07-28,2020-07-30,YouGov,Yahoo News,1506,a,all,Trump,FALSE,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,37,57,https://docs.cdn.yougov.com/l9txxcxdi3/20200730_yahoo_coronavirus_crosstabs.pdf
2020-07-28,2020-07-30,YouGov,Yahoo News,318,a,R,Trump,FALSE,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,78,20,https://docs.cdn.yougov.com/l9txxcxdi3/20200730_yahoo_coronavirus_crosstabs.pdf
2020-07-28,2020-07-30,YouGov,Yahoo News,520,a,D,Trump,FALSE,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,11,86,https://docs.cdn.yougov.com/l9txxcxdi3/20200730_yahoo_coronavirus_crosstabs.pdf
2020-07-28,2020-07-30,YouGov,Yahoo News,410,a,I,Trump,FALSE,Do you approve or disapprove of the way Donald Trump has handled COVID-19?,39,54,https://docs.cdn.yougov.com/l9txxcxdi3/20200730_yahoo_coronavirus_crosstabs.pdf
2020-07-28,2020-08-02,Hart Research Associates,COVID Collaborative,2043,a,all,Trump,FALSE,Do you approve or disapprove of the job these officials are doing handling the coronavirus? Donald Trump,40,60,https://static1.squarespace.com/static/5f3ef72a9ef74c6c995e6ab6/t/5f3f1a1ab6b900366e9d3b62/1597970981462/COVIDCollab_8.20_FullReport.pdf
2020-07-28,2020-08-02,Hart Research Associates,COVID Collaborative,715.05,a,R,Trump,FALSE,Do you approve or disapprove of the job these officials are doing handling the coronavirus? Donald Trump,78,22,https://static1.squarespace.com/static/5f3ef72a9ef74c6c995e6ab6/t/5f3f1a1ab6b900366e9d3b62/1597970981462/COVIDCollab_8.20_FullReport.pdf
2020-07-28,2020-08-02,Hart Research Associates,COVID Collaborative,878.49,a,D,Trump,FALSE,Do you approve or disapprove of the job these officials are doing handling the coronavirus? Donald Trump,12,88,https://static1.squarespace.com/static/5f3ef72a9ef74c6c995e6ab6/t/5f3f1a1ab6b900366e9d3b62/1597970981462/COVIDCollab_8.20_FullReport.pdf
2020-07-28,2020-08-02,Hart Research Associates,COVID Collaborative,449.46,a,I,Trump,FALSE,Do you approve or disapprove of the job these officials are doing handling the coronavirus? Donald Trump,33,67,https://static1.squarespace.com/static/5f3ef72a9ef74c6c995e6ab6/t/5f3f1a1ab6b900366e9d3b62/1597970981462/COVIDCollab_8.20_FullReport.pdf
2020-07-29,2020-07-30,Ipsos (online),ABC News,730,a,all,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,34,66,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-07/topline-abc-wave-17.pdf
2020-07-29,2020-07-30,Ipsos (online),ABC News,170,a,R,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,74,26,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-07/topline-abc-wave-17.pdf
2020-07-29,2020-07-30,Ipsos (online),ABC News,241,a,D,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,7,93,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-07/topline-abc-wave-17.pdf
2020-07-29,2020-07-30,Ipsos (online),ABC News,267,a,I,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus (COVID-19)?,30,69,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-07/topline-abc-wave-17.pdf
2020-07-30,2020-08-03,Global Strategy Group/GBAO/Navigator Research,"",1407,rv,all,Trump,FALSE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,38,60,https://navigatorresearch.org/wp-content/uploads/2020/08/Navigating-Coronavirus-Topline-08.04.20.pdf
2020-07-30,2020-08-03,Global Strategy Group/GBAO/Navigator Research,"",492.45,rv,R,Trump,FALSE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,77,21,https://navigatorresearch.org/wp-content/uploads/2020/08/Navigating-Coronavirus-Topline-08.04.20.pdf
2020-07-30,2020-08-03,Global Strategy Group/GBAO/Navigator Research,"",619.08,rv,D,Trump,FALSE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,9,90,https://navigatorresearch.org/wp-content/uploads/2020/08/Navigating-Coronavirus-Topline-08.04.20.pdf
2020-07-30,2020-08-03,Global Strategy Group/GBAO/Navigator Research,"",295.47,rv,I,Trump,FALSE,Do you approve or disapprove of the way that Donald Trump is handling the coronavirus pandemic?,27,67,https://navigatorresearch.org/wp-content/uploads/2020/08/Navigating-Coronavirus-Topline-08.04.20.pdf
2020-07-30,2020-08-05,Nationscape,"",8000,a,all,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,38,56,https://www.voterstudygroup.org/covid-19-updates
2020-07-30,2020-08-05,Nationscape,"",2300,a,R,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,74,21,https://www.voterstudygroup.org/covid-19-updates
2020-07-30,2020-08-05,Nationscape,"",2800,a,D,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,12,86,https://www.voterstudygroup.org/covid-19-updates
2020-07-30,2020-08-05,Nationscape,"",2300,a,I,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of the coronavirus outbreak?,22,60,https://www.voterstudygroup.org/covid-19-updates
2020-07-30,2020-08-12,Gallup,"",1031,a,all,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,36,63,https://news.gallup.com/poll/317477/trump-job-approval-below-seven-key-issues.aspx
2020-07-30,2020-08-12,Gallup,"",291,a,R,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,82,17,https://news.gallup.com/poll/317477/trump-job-approval-below-seven-key-issues.aspx
2020-07-30,2020-08-12,Gallup,"",328,a,D,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,3,97,https://news.gallup.com/poll/317477/trump-job-approval-below-seven-key-issues.aspx
2020-07-30,2020-08-12,Gallup,"",399,a,I,Trump,FALSE,Do you approve or disapprove of the way Donald Trump is handling the response to the coronavirus?,32,66,https://news.gallup.com/poll/317477/trump-job-approval-below-seven-key-issues.aspx
2020-07-31,2020-08-02,Morning Consult,"",2200,a,all,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,38,55,https://assets.morningconsult.com/wp-uploads/2020/08/04113557/2007121_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-07-31,2020-08-02,Morning Consult,"",714,a,R,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,80,15,https://assets.morningconsult.com/wp-uploads/2020/08/04113557/2007121_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-07-31,2020-08-02,Morning Consult,"",826,a,D,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,8,88,https://assets.morningconsult.com/wp-uploads/2020/08/04113557/2007121_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-07-31,2020-08-02,Morning Consult,"",660,a,I,Trump,FALSE,Do you approve or disapprove of the job each of the following is doing in handling the spread of coronavirus in the United States? President Donald Trump,31,55,https://assets.morningconsult.com/wp-uploads/2020/08/04113557/2007121_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
2020-07-31,2020-08-02,Morning Consult,Politico,1991,rv,all,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,36,59,https://assets.morningconsult.com/wp-uploads/2020/08/05073342/2007146_crosstabs_POLITICO_RVs_v2_RG.pdf
2020-07-31,2020-08-02,Morning Consult,Politico,681,rv,R,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,76,21,https://assets.morningconsult.com/wp-uploads/2020/08/05073342/2007146_crosstabs_POLITICO_RVs_v2_RG.pdf
2020-07-31,2020-08-02,Morning Consult,Politico,782,rv,D,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,6,92,https://assets.morningconsult.com/wp-uploads/2020/08/05073342/2007146_crosstabs_POLITICO_RVs_v2_RG.pdf
2020-07-31,2020-08-02,Morning Consult,Politico,528,rv,I,Trump,FALSE,How would you rate each of the following on their handling of the coronavirus? President Donald Trump,29,63,https://assets.morningconsult.com/wp-uploads/2020/08/05073342/2007146_crosstabs_POLITICO_RVs_v2_RG.pdf
2020-07-31,2020-08-03,YouGov,Huffington Post,1000,a,all,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,41,52,https://big.assets.huffingtonpost.com/athena/files/2020/08/04/5f29e971c5b656e9b0a17c7e.pdf
2020-07-31,2020-08-03,YouGov,Huffington Post,233,a,R,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,81,15,https://big.assets.huffingtonpost.com/athena/files/2020/08/04/5f29e971c5b656e9b0a17c7e.pdf
2020-07-31,2020-08-03,YouGov,Huffington Post,353,a,D,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,13,86,https://big.assets.huffingtonpost.com/athena/files/2020/08/04/5f29e971c5b656e9b0a17c7e.pdf
2020-07-31,2020-08-03,YouGov,Huffington Post,402,a,I,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling issues related to the coronavirus?,35,51,https://big.assets.huffingtonpost.com/athena/files/2020/08/04/5f29e971c5b656e9b0a17c7e.pdf
2020-08-01,2020-08-06,Georgetown University/Battleground,"",1000,lv,all,Trump,FALSE,"I am going to read you a list of issues. For each one, please tell me if you approve or disapprove of the job that Donald Trump has been doing on this issue. Dealing with the COVID-19 crisis",38,60,https://drive.google.com/file/d/1WwCfytVXK7Rtr62XRkzTgNT7CQsDpdTW/view
2020-08-01,2020-08-06,Georgetown University/Battleground,"",382,lv,R,Trump,FALSE,"I am going to read you a list of issues. For each one, please tell me if you approve or disapprove of the job that Donald Trump has been doing on this issue. Dealing with the COVID-19 crisis",78,20,https://drive.google.com/file/d/1WwCfytVXK7Rtr62XRkzTgNT7CQsDpdTW/view
2020-08-01,2020-08-06,Georgetown University/Battleground,"",422,lv,D,Trump,FALSE,"I am going to read you a list of issues. For each one, please tell me if you approve or disapprove of the job that Donald Trump has been doing on this issue. Dealing with the COVID-19 crisis",4,95,https://drive.google.com/file/d/1WwCfytVXK7Rtr62XRkzTgNT7CQsDpdTW/view
2020-08-01,2020-08-06,Georgetown University/Battleground,"",201,lv,I,Trump,FALSE,"I am going to read you a list of issues. For each one, please tell me if you approve or disapprove of the job that Donald Trump has been doing on this issue. Dealing with the COVID-19 crisis",31,64,https://drive.google.com/file/d/1WwCfytVXK7Rtr62XRkzTgNT7CQsDpdTW/view
2020-08-01,2020-08-31,SurveyMonkey,Axios,177120,a,all,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government's response to coronavirus?,44,54,https://www.tableau.com/data-insights/us-election-2020/approval-dashboard
2020-08-01,2020-08-31,SurveyMonkey,Axios,68037,a,R,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government's response to coronavirus?,87,13,https://www.tableau.com/data-insights/us-election-2020/approval-dashboard
2020-08-01,2020-08-31,SurveyMonkey,Axios,78959,a,D,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government's response to coronavirus?,7,92,https://www.tableau.com/data-insights/us-election-2020/approval-dashboard
2020-08-01,2020-08-31,SurveyMonkey,Axios,25284,a,I,Trump,FALSE,Do you approve or disapprove of the way President Trump is handling the federal government's response to coronavirus?,34,64,https://www.tableau.com/data-insights/us-election-2020/approval-dashboard
2020-08-02,2020-08-04,YouGov,Economist,1500,a,all,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,37,55,https://docs.cdn.yougov.com/t0qsgk3wcg/econTabReport.pdf
2020-08-02,2020-08-04,YouGov,Economist,402,a,R,Trump,FALSE,Do you approve or disapprove of Donald Trump’s handling of COVID-19 outbreak?,75,20,https://docs.cdn.yougov.com/t0qsgk3wcg/econTabReport.pdf
